,id,author_id,created_at,text,source,author.location,geo.country,geo.full_name,geo.geo.bbox
540301,1441554577254346758,1153733830911680515,2021-09-25T00:06:08.000Z,today has already refused we try again tomorrow,Twitter for Android,Uganda,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
891583,1475451092356018181,961997955388657664,2021-12-27T12:58:47.000Z,"@disloman @sharlousbaby @codeineyes That gives me goosebumps, money turns me on",Twitter for Android,"Entebbe, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
735645,1460573763737686023,1433981208,2021-11-16T11:41:36.000Z,@oworugambo Only 5 ✋🏾,Twitter for iPhone,Bukoto Kampala (0787 629 296),Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
1392221,1515407571938689032,736068645411921927,2022-04-16T19:11:34.000Z,"That awkward moment when you leave the supermarket without buying anything and all you can think is ""act natural, you're innocent"".😂😂😂",Twitter for Android,"Mbale, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
16238,1391760257744056326,1008357508967227392,2021-05-10T14:21:17.000Z,Where can I buy lajayi in this Kampala because the operation for tomorrow is for sleeping in theatre 🤦‍♂️🤦‍♂️🤦‍♂️,Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
276173,1417143307361193986,1310382726,2021-07-19T15:24:28.000Z,@Quin_latifah_ @FlightQuartz @seira_tein @Andrewkrash256 @Ghetto_kd @nellah22 @nsereko_baker @realenockhealer @ample_calm @Toppy2468 @SmithNaturinda Like that g https://t.co/czuL0b0K3U,Twitter for Android,"Plot 59, Nkrumah Road Kampala.",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
1315204,1510138651065397250,1233359912572538882,2022-04-02T06:14:46.000Z,God its us again🤲🏼 this is our humble prayer Amen🙏🏿 https://t.co/e9SeGgStaT,Twitter for iPhone,Mutungo-Biina Road near Mugiez,Uganda,FUFA House,"[32.555452, 0.307987, 32.555452, 0.307987]"
1115119,1495128725263994884,549140720,2022-02-19T20:10:40.000Z,@kituuka_william #PooPoo  #LegalRebel @SamsonKasumba You Don't Know You Dealing With A General👊Have Respect 4 People With Reason @IsaacSsemakadde https://t.co/OiZK4tHkSf,Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
408735,1429091952771969032,1118221346809339904,2021-08-21T14:44:07.000Z,@Thicksheila We go!?? Our offsprings shall have it nice 👍,Twitter for iPhone,Your phone cant see this,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
112734,1402868030280024067,2542472735,2021-06-10T05:59:37.000Z,"""The public is therefore urged to report any incidence or suspicion of corruption or unethical staff conduct. All whistleblowers will be handled with the highest level of confidentiality. Call  0323443033 or Email: jabola@ura.go.ug,"" @URA_CG https://t.co/TsY0hRsOYz",Twitter for Android,Uganda,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
1234652,1504431032317227008,1244914987765772288,2022-03-17T12:14:43.000Z,@first_born12 Wat about you?,Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
965414,1481913068405895169,842789331886624769,2022-01-14T08:56:22.000Z,Weyogereza ku girl wange....wenna wefudde supportive....mbu I am here for you....bitch njakuyiwa ebinnyo 👿👿👿😡😡 \nLemme not get to you https://t.co/e93u4UU0C6,Twitter for Android,"Kampala, Uganda",Uganda,"Wakiso, Uganda","[32.1922973, -0.1477888, 32.6836991, 0.5850724]"
649928,1451774113853345793,4870017855,2021-10-23T04:54:56.000Z,"Just posted a photo @ Ishasha Sector, Queen Elizabeth National Park https://t.co/lyHzLlrxNE",Instagram,Uganda,Uganda,"Kanungu, Uganda","[29.5820079, -1.0814667, 29.9025058, -0.3364669]"
1197929,1501795700509712386,771371794649473024,2022-03-10T05:42:51.000Z,@newvisionwire @mukyalaNeighbor Amen,Twitter for Android,"Soroti,Kampala Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
399163,1428340547765346310,623009912,2021-08-19T12:58:18.000Z,@Dr_Chrispus @MbararaUST Cool down my brother.,Twitter for Android,Banana Republic,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
1057109,1490570060787765249,1375887925238464513,2022-02-07T06:16:10.000Z,Nothing better than this 👌 https://t.co/DCmXEDRtQp,Twitter for Android,,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
1229886,1504125286937509892,1277550480605032449,2022-03-16T15:59:48.000Z,@sarahniwahereza How are u,Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
350684,1423776879136358406,1405473115996622854,2021-08-06T22:43:55.000Z,Unless man is Born gain will not see the kingdom of GOD.\nBecause JESUS paid all on the CROSS.\n#DoorToRapture,Twitter for Android,,Uganda,"Tororo, Uganda","[33.8750357, 0.5749347, 34.3140354, 0.9053201]"
1255457,1505961958910144520,1108134426590863365,2022-03-21T17:38:05.000Z,@quinnfifi05 Always welcomed,Twitter for Android,,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
654755,1452272801310773258,1446070254266986500,2021-10-24T13:56:32.000Z,@LukendeNnumba Thank you Counsel for the positive reviews. The fresh look came with an outdoor terrace and lounge. You are most welcome to the new experience.#CaribooKla,Twitter for Android,"Plot 4 Speke Road, Amber House",Uganda,"Wakiso, Uganda","[32.1922973, -0.1477888, 32.6836991, 0.5850724]"
1268453,1506873273589641216,707539081123733504,2022-03-24T05:59:19.000Z,@AtimCharlotte @realThasanta I saw that but I'm also trying to say alot of people are referring to the article that was posted and not even the other immediate issue,Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
1321902,1510656772859744259,1388901648701997059,2022-04-03T16:33:35.000Z,@Anglezeta Tell them,Twitter for Android,kabalagala Kampala,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
640713,1450889877877399552,1249983954238701575,2021-10-20T18:21:17.000Z,We need to safe guard our salvation so that the Cross and the Blood of Jesus Christ don't go wasted\n #RealityOfRapture,Twitter for Android,"Kampala, Uganda",Uganda,Naalya,"[32.637059265845906, 0.36585736090549953, 32.637059265845906, 0.36585736090549953]"
1175185,1499911040473174019,2497713702,2022-03-05T00:53:53.000Z,Mbale People We In Your City Today  #purplepartystageandclubtakeover @DouglasLwangaUg @nbstv https://t.co/h63plDQ28R,Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
501928,1437833140454760451,1360985783499444228,2021-09-14T17:38:28.000Z,"Girls be on here commenting on their mates videos and pics with fire emojis, sis I’m proud of you , gorgeous when they know its all lies but they shamelessly call men liars .",Twitter for iPhone,,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
21013,1392377003026829314,1013221658,2021-05-12T07:12:01.000Z,@GMugiyo @SADC_News @saxonzvina2 @DrTaxs @EdgarCLungu @OfficialMasisi @southerntimesa @BWGovernment Gov needs to move away from anachronistic economic planning and move progressively and rapidly into the digital age. This is what @OfficialMasisi has correctly said. Our economic diamonds should now be terabytes not tons of coal or barrels of oil.,Twitter for iPhone,"Gaborone, Botswana",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
932719,1478932334242144259,19024268,2022-01-06T03:32:00.000Z,"@impudentearworm EXACTLY! PREACH!\n""No thank you. Cancel all my other orders. Imma drive away.""",Twitter for Android,Uganda,Uganda,"Jinja, Uganda","[33.0453096, 0.3849308, 33.3798758, 0.7091918]"
1223280,1503684283793387523,1152470389584519168,2022-03-15T10:47:25.000Z,@Graciey_256 Burn them😂😂😂,Twitter for Android,"Kampala, Uganda",Uganda,"Gulu, Uganda","[32.1251757, 2.4457346, 32.8294398, 3.3008154]"
868160,1473320400390078473,1439851963701682179,2021-12-21T15:52:11.000Z,"Our cherry and kiss me more lipgloss will bless your lips with just one layer.\nThey are super hydrating,long lasting, non sticky, super light feel refreshing tingly sensation and affordable.\n•\n#BlackOwnedBusiness #beautybynyanie #lipgloss #lipglossbusiness #lipglosspopping https://t.co/LxeYOkZ4Uq",Twitter for iPhone,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
90529,1400684835425951744,1917122442,2021-06-04T05:24:22.000Z,@OdsRasheed @Airtel_Ug is that you 🤔😆,Twitter for iPhone,Meme land,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
742936,1461239526093897728,1446143064024698887,2021-11-18T07:47:06.000Z,"Hello everyone, hope all is well https://t.co/NxJYf0INyc",Twitter for Android,ISRAEL ORTHOTICS LTD ,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
663491,1453187135973036037,2925292919,2021-10-27T02:29:46.000Z,@Ugaman01 It is better someone knows this.,Twitter for Android,"Zanzibar West, Tanzania",Uganda,"Luwero, Uganda","[32.3148531, 0.5485104, 32.8028459, 1.1436775]"
109575,1402561872637931521,109207083,2021-06-09T09:43:03.000Z,It's a jungle out there🤣🤣🤣🤣 https://t.co/1NMLTJyG0d,Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
880107,1474368297839771656,1310382726,2021-12-24T13:16:09.000Z,@Atukunda_R Are you Jesus,Twitter for Android,"Plot 59, Nkrumah Road Kampala.",Uganda,"Kiruhura, Uganda","[30.5686652, -0.7151458, 31.1547525, 0.2113953]"
1197131,1501665423015690240,1270411853940887556,2022-03-09T21:05:11.000Z,@OhioRepent @DERICK94934546 Jesus is the answer for the world today \n#PowerInResurrection\n\nhttps://t.co/1qMLh5X5ru,Twitter for Android,"Luwero, Uganda",Uganda,"Wakiso, Uganda","[32.1922973, -0.1477888, 32.6836991, 0.5850724]"
1491982,1521954337379000325,1255432160053518337,2022-05-04T20:46:05.000Z,@Mercykains Very true fact of life. Blessings,Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
45241,1395262347497836548,743787041016680448,2021-05-20T06:17:21.000Z,@SharonAmuge1 @bannet001 @JokDut25 @Conscious_kosh @nat_rickie God Answer Prayers if you have *FAITH*\n\nReal wish u best of All. Tk care,Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
273313,1416842995563909131,1402171913565360128,2021-07-18T19:31:08.000Z,"@ogaino_emmanuel Now the Lord is warning this generation,and we all know that the Lord always warns before He Judges.\nA wise church will listen to the warning and turn to the Lord.\n#StandardOfEntry",Twitter for Android,FORT-PORTAL UGANDA,Uganda,"Kabarole, Uganda","[29.9904013, 0.2662199, 30.5623557, 0.9759216]"
371753,1425879381373751296,1430822707,2021-08-12T17:58:30.000Z,@MimiHearts1 @josewinterburg follows back asap,Twitter for Android,uganda,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
805735,1467236470767370247,1094209388338917376,2021-12-04T20:56:49.000Z,Another night in bed alone with this cold weather 🥺🥺🥺 next year I’m getting married \nI’m tired https://t.co/3FEKyNTN7f,Twitter for iPhone,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
288664,1418260613118242822,1330100785640828937,2021-07-22T17:24:14.000Z,Did u guys realise that Angels still exist??and yes one of them is going to be born on #24thJuly  mark ur callender\n@Janemulungi1 ur loved can't wait to celebrate you https://t.co/Ak2s2mzw3B,Twitter for Android,Uganda,Uganda,"Wakiso, Uganda","[32.1922973, -0.1477888, 32.6836991, 0.5850724]"
999906,1485237918574821376,1484844011475066888,2022-01-23T13:08:08.000Z,Happy Sunday Mood 🙏🙏 https://t.co/LvesdFrGae,Twitter for Android,South Sudan,Uganda,"Amuru, Uganda","[31.3361453, 2.2159292, 32.3647267, 3.5806725]"
524837,1439975960565239813,1178215470857703424,2021-09-20T15:33:17.000Z,@JbanksForce Only in the presence of horn 😂😂,Twitter for Android,,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
1332235,1511395103864238083,1003565390549614593,2022-04-05T17:27:27.000Z,@mtnug I already dm'd,Twitter for Android,"Hoima, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
242544,1414272693067829250,1248597592000417796,2021-07-11T17:17:40.000Z,"To this generation money is everything, can money buy for you eternity in Heaven?#ChoiceOfEternity",Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
987341,1484026714510536707,1403994779705352195,2022-01-20T04:55:15.000Z,You can love someone alheartenly en u still say goodbye to them in order to maintain your peace.,Twitter for Android,"Kampala, Uganda",Uganda,"Wakiso, Uganda","[32.1922973, -0.1477888, 32.6836991, 0.5850724]"
1174861,1499855276748455939,1444312547390328838,2022-03-04T21:12:18.000Z,@AcenJuliet2 The task now remain for  us to hold on what we received at first as we wait for our savior to come.#GlorifiedLikeJesus,Twitter for Android,,Uganda,"Lira, Uganda","[32.7733774, 1.9970944, 33.657243, 2.6531646]"
939299,1479500151353978885,1463748773566423044,2022-01-07T17:08:18.000Z,Agalaxy for every Ugandan https://t.co/q94puhRkWb,Twitter for iPhone,"Kampala, William Street. ",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
380251,1426606262100373504,1280785965385158656,2021-08-14T18:06:52.000Z,This M7 seem to be a different one from the usual 😊😂\n#M7address,Twitter for Android,"Africa,Uganda,Kampala,Kawempe",Uganda,"Wakiso, Uganda","[32.1922973, -0.1477888, 32.6836991, 0.5850724]"
479114,1435661751224307719,1183244731813433345,2021-09-08T17:50:09.000Z,@Erica_Nsunjo Hury hury,Twitter for Android,"Makerere, Mulago",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
649260,1451700698660446208,1420013407999348743,2021-10-23T00:03:12.000Z,Today has a Christian one has to live a life that is heaven focused #WordAboutRapture https://t.co/Qrj8Jt7UNU,Twitter for Android,,Uganda,"Tororo, Uganda","[33.8750357, 0.5749347, 34.3140354, 0.9053201]"
1430204,1517788184922501123,1508064017444741125,2022-04-23T08:51:17.000Z,@hildamargie Yeah🥰,Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
1145641,1497514306660933635,1040263560989790208,2022-02-26T10:10:07.000Z,Nature is beautiful y’all try it once in a while \nLike my mother always says NATURE HEALS https://t.co/vUpBgXxE7I,Twitter for iPhone,Uganda (Africa) ,Uganda,"Kanungu, Uganda","[29.5820079, -1.0814667, 29.9025058, -0.3364669]"
1069107,1491508329906114561,1248597592000417796,2022-02-09T20:24:31.000Z,"@PstFrancis9 @SammyKiprotich_ Amen. We are living at the verge of eternity, once the Rapture takes place #TheHistoricRevival will be no more except to face the great Tribulation. Let's return to the LORD when there's still opportunity.",Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
693507,1456215087216218112,1450767327235039232,2021-11-04T11:01:46.000Z,The Abwheel gives you a great chance to train your entire core .Call: 0785958471 / 0758010424 .We do deliveries. #Fitness #Gym #workoutmotivation https://t.co/cwYVUeklZN,Twitter for Android,Kampala,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
513101,1438893253986865152,1388039651127144448,2021-09-17T15:50:59.000Z,@Airtel_Ug Want to load freeky friday,Twitter for Android,,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
164054,1407682372737409024,1262359113180368897,2021-06-23T12:50:05.000Z,@makenziepoole01 @4taayk_ WhatsApp me on +256759565421,Twitter for Android,#Kampala_Munyonyo,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
151113,1406456324158808065,62492097,2021-06-20T03:38:13.000Z,@b_nyssa Everybody had gassed out but it takes guts to dig deep and Giannis managed to pull through.  😤🔥😤,Twitter for iPhone,"k'la, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
610714,1447980799307943940,305150176,2021-10-12T17:41:39.000Z,But you people😅😅 https://t.co/wwGeMulIAc,Twitter for Android,Uganda,Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
718189,1458742790570000393,1447431220296552449,2021-11-11T10:25:58.000Z,"@BorisJohnson @COP26 UGANDA IS BLEEDING Boris Johnson what did Africans done bad to you to get morality of support &amp; funding dictatorship, violence, guns &amp; roses in Uganda &amp;Africa?? We know that's your happiness if Ugandans are in violation &amp;dieing like flies b'se is your business of your hippocrasy. https://t.co/KFtqmNKUVl",Twitter for Android,,Uganda,"Wakiso, Uganda","[32.1922973, -0.1477888, 32.6836991, 0.5850724]"
413750,1429520778001793028,1153760675686223872,2021-08-22T19:08:07.000Z,@GittyPst Repentance is a ticket to Mansions of Heaven. #TheGlorifiedBlood,Twitter for Android,,Uganda,"Kapchorwa, Uganda","[34.308769, 1.099101, 34.7548712, 1.6018396]"
1347962,1512474546468794383,1071291366536372224,2022-04-08T16:56:46.000Z,"Kololo Smart Apartments Selling Now At ($25O,OOO) 3Bedrooms \n\nCall 📞 O7O4458O41 For Viewing https://t.co/8XYY2s8y9c",Twitter for Android,"Kampala, Uganda",Uganda,"Kampala, Uganda","[32.4166234, 0.1648531, 32.7216969, 0.4136818]"
841553,1470727194083160068,1460673121317388288,2021-12-14T12:07:42.000Z,@lizabethgoodhea At the extent of visiting a memory,Twitter for Android,,Uganda,"Mbarara, Uganda","[30.3141825, -0.8454063, 30.81947, -0.194628]"
